0.11279787	0.008749495	-0.094652265	0.1517665	-0.08303185	0.08048445	0.04572693	-0.011079708	-0.23778059	-0.10508811	0.104043245	0.08654495	0.115130834	0.03735828	0.0035949978	-0.0041755885
0.032636985	0.011509403	-0.036857802	0.012674782	-0.013545442	0.07866475	0.048006423	0.06952747	-0.16436896	-0.07348148	-0.01880899	0.096318655	-0.043108523	-0.037738826	0.0027807308	0.135953
0.02592504	-0.06771611	0.0567945	-9.457386e-05	0.0012801294	-0.012707489	-0.034966808	0.099941954	-0.03687945	0.06859987	-0.008262762	0.15361093	-0.017961917	-0.059778254	-0.12030741	0.07123785
0.073517576	-0.020579169	0.038163267	0.012953399	-0.00030193065	0.051100295	0.05080465	0.050900083	-0.2099848	-0.08776799	0.057750188	0.149437	-0.014438602	0.026993172	-0.006165211	0.09534833
0.11462926	0.07424198	-0.07497148	0.11633468	-0.0832799	0.16887426	0.12695469	-0.06556371	-0.24327292	-0.17550935	0.13179909	0.071646705	0.11403394	0.05246218	0.021077385	0.16135971
-0.053065132	-0.12429186	0.03658378	0.015567654	0.11192388	-0.049869925	-0.030553807	0.13743304	-0.08462704	0.022172106	-0.050058194	0.2440941	-0.050642308	-0.10026618	-0.15342115	0.20268142
0.06958531	-0.086703844	0.042469837	0.04166757	0.036791813	0.014224708	-0.024808219	0.041443165	-0.33247098	-0.030054854	0.054196402	0.13449356	-0.042384695	-0.068309225	-0.01862138	0.1252918
0.051764656	0.032340642	-0.03572488	0.053913526	0.013215862	0.06371893	0.021827638	0.013962634	-0.26865736	-0.12879457	0.115863554	0.13709746	0.05460982	0.04683765	0.044100948	0.14255309
0.05900793	0.06732761	-0.11562138	0.16365233	-0.048215993	0.0924704	0.06311721	-0.041958794	-0.2245693	-0.147193	0.13891491	0.030258892	0.07401403	0.0010282183	0.046077054	0.15097019
-0.006493113	-0.020656267	0.06237323	-0.04160135	0.06369906	0.007587281	-0.07005619	0.06115477	-0.1328557	0.0813344	-0.005760528	0.1779211	-0.057520166	-0.055421226	-0.09545197	0.06764471
0.0050421287	-0.0665184	-0.049340427	-0.0026445899	0.06222257	0.026573904	0.05117419	0.07331103	-0.23747654	-0.04642911	0.042305753	0.13591184	0.030999899	0.000811463	-0.050882794	0.26778114
0.0794081	0.027804127	-0.031688705	0.06785806	-0.031112107	0.09430227	0.048793394	-0.13776001	-0.052224863	0.010542605	0.06716122	-0.04273686	0.07206003	0.0072149266	-0.0009968097	-0.13034458
0.022603104	-0.014491187	0.056157503	-0.0023425133	0.06583242	0.0009604677	-0.05070583	0.015458918	-0.117193215	0.044626508	0.011588823	0.06314284	-0.024905682	-0.0457006	-0.09076937	0.049306832
0.03806919	-0.00797234	0.04831422	-0.04273661	0.0616671	-0.0114314705	-0.039887562	0.09330019	-0.27768368	0.033298116	0.010815793	0.13622539	-0.030777028	-0.023589192	-0.02846603	0.10392528
0.073667794	0.090166554	-0.14020298	0.19075629	-0.13641573	0.14561328	0.112291574	-0.08374131	-0.2080553	-0.14618206	0.07572515	-0.023382118	0.109988235	0.031264875	0.0957843	-0.16237642
-0.035830703	-0.07545591	0.033895433	-0.04977924	0.08039444	-0.010048624	-0.03936093	0.07952007	-0.104670614	0.054125555	-0.056689993	0.15945828	-0.024526078	-0.066431694	-0.1353131	0.018860178
0.022724481	-0.08304701	0.07969585	-0.026991684	0.058136214	-0.015024304	-0.028774353	0.06993112	-0.10811135	0.020484388	-0.011561482	0.13190544	-0.057270072	-0.06392809	-0.08203236	0.059229504
-0.042366862	-0.1276568	0.12447076	-0.024068676	0.026219497	-0.04996343	-0.11359959	-0.031275265	0.008465082	0.14804733	-0.07137609	0.06915532	-0.00487416	-0.09460838	-0.09782845	-0.08240805
0.06527656	0.003875212	0.030824002	-0.033913765	0.0012016222	-0.051774062	0.005445323	0.016089782	-0.02264609	-0.01779594	-0.058576465	0.21141945	-0.03649426	-0.014663949	-0.046836007	0.041727543
0.09463412	0.017602436	-0.064285904	0.07651436	-0.09450786	0.031038	0.050907046	0.023571242	-0.06265148	-0.12278314	0.100569576	0.12126876	0.04105222	-0.031410288	-0.0017405055	0.110496685
0.012961076	-0.038827576	0.07581068	-0.043066997	0.058738157	-0.0031399832	-0.040865846	0.054654267	-0.201419	0.10931838	-0.05087983	0.14785679	-0.009815232	-0.08792794	-0.1422204	-0.04993797
0.035780806	0.02789935	-0.0019140512	0.08144876	0.03537722	-0.0025344198	0.011326329	-0.0004186247	-0.14697021	-0.09896904	0.064297974	0.14913823	0.0049150963	-0.053391974	0.019212794	0.11104534
0.040319417	-0.065960616	0.067779936	-0.04937252	0.06837812	0.0067867874	-0.06424328	0.06723748	-0.09778813	-0.034790616	-0.029049179	0.10888509	0.013677304	-0.07618631	-0.09394779	0.051572103
0.110567905	0.07047974	-0.12588656	0.12660588	-0.043373168	0.13323915	0.13370182	-0.03482968	-0.17567553	-0.09197181	0.10753668	-0.02466391	0.14083816	0.07507108	0.01917307	-0.11251681
-0.03212905	-0.07359966	0.068528414	-0.017486619	0.07039889	-0.04386478	-0.027979327	0.10359742	-0.21904889	-0.011850946	0.0073527168	0.16663468	-0.08217547	-0.12429434	-0.10814903	0.20726992
-0.05001052	-0.06639293	0.018314766	-0.0617009	-0.024463145	-0.07847849	-0.017374711	0.034829758	0.07025665	0.0482456	-0.06606729	0.06762523	-0.019519122	-0.04857423	-0.10461887	-0.05344101
-0.010756267	-0.030632963	0.014371825	0.003562537	-0.052443687	5.399357e-05	-0.03356849	-0.03735282	0.0072100074	0.061234917	0.0011183576	0.0607575	0.033310913	-0.017864766	-0.014849765	-0.18084255
0.020719284	0.001258244	-0.04693997	0.067995355	-0.05143957	0.10021701	0.073317245	0.008192034	-0.19706643	-0.031825148	0.034993425	0.10497856	-0.0010841517	-0.004762074	-0.004182063	0.08658687
-0.07133063	-0.14034462	0.1367081	-0.074924625	0.11359131	-0.09841869	-0.10692195	0.10879806	-0.03135364	0.05928048	-0.041274663	0.21060373	-0.049478456	-0.11652882	-0.096725345	0.16325186
0.09507967	0.062242914	-0.10031034	0.0653718	0.0019934634	0.0857243	0.076834925	0.07292449	-0.22356065	-0.16658264	0.13020289	0.086146496	0.061603703	0.056510635	-0.017934427	0.26837826
-0.04405202	-0.028158948	0.044552855	-0.006849322	0.033715248	-0.07473007	-0.07406448	0.05952724	-0.057964895	0.036247343	-0.1064276	0.10779506	0.019679653	-0.103374265	-0.034693465	-0.045711767
0.0823459	0.01047432	-0.04062982	0.0975464	-0.06445591	0.091440745	0.09776376	-0.06412718	-0.19026127	-0.08443424	0.092838325	0.052072782	0.07546183	0.05079029	0.08628426	0.036235463
-0.28121382	-0.2908626	0.31487206	-0.22732252	0.26693815	-0.20981538	-0.26496202	0.2807232	0.12563044	0.322998	-0.23330091	0.36489436	-0.24087283	-0.24456352	-0.3069568	0.22618979
0.040520053	0.0070094466	0.00475456	-0.00076409196	0.04285984	0.019172987	-0.0050631063	0.072271094	-0.16212602	0.016755711	0.036619607	0.096396066	0.021036126	-0.075969815	-0.03291567	0.09569275
